"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=100","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=105","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=119","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=112","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=111","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=115","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/International/Etudiants-internationaux-admissions/Bourses-et-aides-a-la-mobilite-entrante/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=117","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=110","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Vous-etes/Candidat-a-un-poste/Travailler-a-Mines-Paris-PSL/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=127","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='mecanique']/div[@class='colonne'][2]/div[@class='bloc1']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=126","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=134","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=135","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=138","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=137","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=4198","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=130","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=132","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Chaire-BIG-MECA/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Vie-associative/Maison-des-Mines/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=146","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=149","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=148","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=140","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=143","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Marches-publics/Article-133/-2015-/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=156","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=155","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=157","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=150","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=151","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=154","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=1942","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=163","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=178","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=179","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=171","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=174","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=173","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=176","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=189","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Entreprise/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=181","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=182","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=187","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=199","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=194","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=193","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=195","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=197","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=190","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Prix-Recompenses/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Marches-publics/Procedures-formalisees/Travaux-de-renovation-energetique-menuiseries-exterieures/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-observation-impacts-energie-O.I.E./","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Implantations/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Valeurs/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Valorisation-de-la-recherche/En-bref/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Services/Annuaire/pierre-noel-giraud","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/International/Etudiants-francais-partez-a-l-etranger/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=2450","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-procedes-energies-renouvelables-et-systemes-energetiques-PERSEE/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Mecanique-et-materiaux/Chimie-des-pigments-et-polymeres-acryliques-Vers-des-peintures-quot-eco-friendly-quot-belles-et-resistantes/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Toutes-les-chaires-industrielles/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-efficacite-energetique-des-systemes-CES/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-mathematiques-appliquees-CMA/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5545","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Histoire/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5562","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Chaire-Logistique-Urbaine/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Chiffres-cles/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Conseil-scientifique/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Vie-associative/Forum-Trium/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5596","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Plan-Strategique/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/DSI/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Parcours-d-anciens/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Marches-publics/Article-133/-2014-/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/Resultat/&?date=&themes=EnergGenieProcedes","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Vous-etes/Journaliste/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Fondation-MINES-ParisTech/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/International/Rayonnement-a-l-international/Reseaux-francais-et-internationaux/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/International/Etudiants-francais-partez-a-l-etranger/Bourses-et-aides-a-la-mobilite-sortante/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Entrepreneuriat/En-bref/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-recherche-sur-les-risques-et-les-crises-CRC/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Ecole-engagee/En-bref/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Valorisation-de-la-recherche/Option-innovation-et-entrepreneuriat/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Prix-Recompenses/Prix-Nobel/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=3889","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/FIT/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=109","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Recrutement/Travailler-a-Mines-Paris-PSL/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-recherche-en-informatique-CRI/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/","https://i.ytimg.com/vi/bGa_K-m7X58/hqdefault.jpg","28722","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
